»’∆⁄,µÿ«¯,–¬‘ˆ»∑’Ô,–¬‘ˆ÷Œ”˙,–¬‘ˆÀ¿Õˆ,¿€º∆»∑’Ô,¿€º∆÷Œ”˙,¿€º∆À¿Õˆ,«®»Î÷∏ ˝,«®≥ˆ÷∏ ˝,Œ¬∂», ™∂»,aqi,“Ω¡∆æ»÷Œ“Ω‘∫,∑¢»»√≈’Ô,»Àø⁄
20200408,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.461052,0.6072084,18.42,57.04,82.25,98.0,98.0,550.03
20200408,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.4024404,0.3799548,18.33,52.71,68.79,18.0,17.0,104.87
20200408,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3130812,0.3772656,18.33,50.88,80.42,12.0,12.0,287.37
20200408,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.712638,0.8972208,15.42,71.42,70.5,31.0,30.0,481.45
20200408,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.621756,0.8294076,16.92,70.83,73.29,38.0,38.0,569.17
20200408,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.7104672,1.1428776,17.67,57.75,60.29,21.0,21.0,616.21
20200408,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.316062,0.428004,17.08,57.67,57.12,46.0,46.0,246.26
20200408,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.243,0.377298,15.25,66.29,62.92,54.0,54.0,216.22
20200408,∂˜ ©,0,0,0,258.0,245.0,8.0,0.2995704,0.4378536,16.13,67.78,60.52,93.0,93.0,329.03
20200408,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2281284,0.2661984,17.0,67.48,-1.0,26.0,25.0,117.51
20200408,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1608336,0.2541456,16.5,70.33,-1.0,25.0,25.0,141.89
20200409,Œ‰∫∫,0,69.0,1.0,50864.0,47096.0,2679.0,2.7350784,2.6665848,17.29,67.58,59.58,70.0,63.0,978.54
20200409,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4299804,0.55566,19.21,55.87,65.58,15.0,14.0,242.93
20200409, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.254988,0.3532896,17.58,64.83,62.71,84.0,84.0,334.08
20200409,“À≤˝,0,0,0,949.0,894.0,36.0,0.3955716,0.4193208,19.67,58.71,64.62,24.0,23.0,405.97
20200409,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4722948,0.6106104,19.75,60.21,92.63,98.0,98.0,550.03
20200409,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.39042,0.3844908,19.92,71.71,72.33,18.0,17.0,104.87
20200409,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3147984,0.4083048,19.46,57.21,71.5,12.0,12.0,287.37
20200409,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.6694164,0.9965268,17.33,65.75,69.42,31.0,30.0,481.45
20200409,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5955444,0.8770356,19.42,66.38,59.21,38.0,38.0,569.17
20200409,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.695952,1.2198924,19.25,57.38,64.21,21.0,21.0,616.21
20200409,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2996676,0.4397976,19.04,56.87,55.75,46.0,46.0,246.26
20200409,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.238302,0.3948264,17.13,65.25,67.83,54.0,54.0,216.22
20200409,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3110724,0.4889484,16.12,69.67,34.33,93.0,93.0,329.03
20200409,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2303964,0.2769552,18.63,69.54,-1.0,26.0,25.0,117.51
20200409,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1666656,0.273132,18.33,68.58,-1.0,25.0,25.0,141.89
20200410,Œ‰∫∫,0,59.0,0,50864.0,47155.0,2679.0,3.0694464,2.4327216,13.21,80.04,71.21,70.0,63.0,978.54
20200410,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4698,0.6054912,16.46,75.79,70.17,15.0,14.0,242.93
20200410, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2732616,0.4015332,8.87,89.58,60.38,84.0,84.0,334.08
20200410,“À≤˝,0,0,0,949.0,894.0,36.0,0.468504,0.489078,13.75,86.21,73.54,24.0,23.0,405.97
20200410,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.5118876,0.6977664,8.71,88.04,73.83,98.0,98.0,550.03
20200410,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.4073328,0.4239864,15.58,99.25,74.67,18.0,17.0,104.87
20200410,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3497904,0.4475088,9.25,82.75,74.08,12.0,12.0,287.37
20200410,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.6933276,1.0608732,12.46,83.12,61.54,31.0,30.0,481.45
20200410,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.6515316,0.9662004,12.0,88.54,63.21,38.0,38.0,569.17
20200410,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.7483428,1.318194,14.88,82.12,79.08,21.0,21.0,616.21
20200410,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.3373488,0.4593348,15.54,80.0,71.67,46.0,46.0,246.26
20200410,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2570292,0.4172148,9.46,83.96,63.37,54.0,54.0,216.22
20200410,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3642408,0.4946508,14.25,88.88,45.0,93.0,93.0,329.03
20200410,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2465964,0.301968,13.08,83.46,-1.0,26.0,25.0,117.51
20200410,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1747332,0.2905632,12.25,85.46,-1.0,25.0,25.0,141.89
20200411,Œ‰∫∫,0,69.0,1.0,50864.0,47224.0,2680.0,2.3039316,2.2572108,8.22,82.74,26.91,70.0,63.0,978.54
20200411,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4281012,0.5507676,9.75,86.29,41.54,15.0,14.0,242.93
20200411, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2548908,0.3634956,12.17,67.22,31.39,84.0,84.0,334.08
20200411,“À≤˝,0,0,0,949.0,894.0,36.0,0.4050324,0.4282308,10.67,79.0,25.12,24.0,23.0,405.97
20200411,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4750812,0.6259356,9.96,75.08,42.25,98.0,98.0,550.03
20200411,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3919752,0.37665,9.65,100.0,34.09,18.0,17.0,104.87
20200411,æ£√≈,0,0,0,1029.0,887.0,41.0,0.31752,0.385722,8.29,72.04,42.87,12.0,12.0,287.37
20200411,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.6618996,0.8596692,8.04,85.42,30.54,31.0,30.0,481.45
20200411,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.605556,0.8404236,9.91,73.61,33.09,38.0,38.0,569.17
20200411,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.744552,1.0643076,9.39,83.43,40.13,21.0,21.0,616.21
20200411,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.3054024,0.3942756,8.17,91.5,32.29,46.0,46.0,246.26
20200411,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2411532,0.3515076,7.79,76.62,35.96,54.0,54.0,216.22
20200411,∂˜ ©,0,0,0,258.0,245.0,8.0,0.329184,0.4723272,14.67,77.83,23.0,93.0,93.0,329.03
20200411,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2361636,0.2612736,8.78,79.22,-1.0,26.0,25.0,117.51
20200411,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1601856,0.263898,9.17,77.67,-1.0,25.0,25.0,141.89
20200412,Œ‰∫∫,0,45.0,2.0,50864.0,47269.0,2682.0,2.590704,1.9173672,12.58,68.87,48.08,70.0,63.0,978.54
20200412,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4162752,0.5461668,12.83,66.48,55.57,15.0,14.0,242.93
20200412, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2643516,0.3623616,13.96,52.37,44.79,84.0,84.0,334.08
20200412,“À≤˝,0,0,0,949.0,894.0,36.0,0.4180896,0.4542804,14.74,54.43,43.87,24.0,23.0,405.97
20200412,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4768308,0.6198444,15.65,49.13,55.09,98.0,98.0,550.03
20200412,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3843612,0.4014684,12.54,100.0,53.71,18.0,17.0,104.87
20200412,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3425976,0.4023432,14.83,45.96,48.57,12.0,12.0,287.37
20200412,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.65286,0.902826,12.08,68.92,51.67,31.0,30.0,481.45
20200412,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.6265188,0.8748972,13.74,63.13,48.74,38.0,38.0,569.17
20200412,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6762528,1.0692972,12.96,70.75,57.0,21.0,21.0,616.21
20200412,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2976588,0.3890916,10.96,67.38,43.88,46.0,46.0,246.26
20200412,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2293596,0.3576312,11.71,61.75,49.96,54.0,54.0,216.22
20200412,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3245832,0.4709988,15.83,55.91,30.09,93.0,93.0,329.03
20200412,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2349324,0.2973672,13.17,69.21,-1.0,26.0,25.0,117.51
20200412,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.172044,0.2733588,13.87,62.7,-1.0,25.0,25.0,141.89
20200413,Œ‰∫∫,0,49.0,1.0,50864.0,47318.0,2683.0,2.8092744,1.8353304,14.54,62.67,46.25,70.0,63.0,978.54
20200413,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.465102,0.55566,16.33,53.67,55.83,15.0,14.0,242.93
20200413, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2720952,0.3515076,15.5,47.17,45.75,84.0,84.0,334.08
20200413,“À≤˝,0,0,0,949.0,894.0,36.0,0.404028,0.4550904,16.33,38.62,38.42,24.0,23.0,405.97
20200413,œÂ—Ù,0,0,0,1201.0,1134.0,39.0,0.4891752,0.6256116,17.5,37.08,52.79,98.0,98.0,550.03
20200413,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3930768,0.4710312,15.83,100.0,51.62,18.0,17.0,104.87
20200413,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3282444,0.428652,17.62,31.67,45.88,12.0,12.0,287.37
20200413,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.6284952,0.9732312,14.54,62.58,48.13,31.0,30.0,481.45
20200413,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.6294996,0.8854272,16.21,54.71,46.5,38.0,38.0,569.17
20200413,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6659172,1.1523384,16.04,61.46,54.17,21.0,21.0,616.21
20200413,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.3082212,0.4326048,14.58,52.67,44.67,46.0,46.0,246.26
20200413,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2416716,0.3606444,15.08,50.04,52.88,54.0,54.0,216.22
20200413,∂˜ ©,0,0,0,258.0,245.0,8.0,0.321732,0.4595616,14.62,58.0,40.58,93.0,93.0,329.03
20200413,œ…Ã“,0,0,0,575.0,552.0,22.0,0.2339604,0.314442,14.92,64.21,-1.0,26.0,25.0,117.51
20200413,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1737936,0.2837592,15.71,53.75,-1.0,25.0,25.0,141.89
20200414,Œ‰∫∫,0,27.0,2.0,50864.0,47345.0,2685.0,2.228148,1.6565796,16.75,58.92,51.83,70.0,63.0,978.54
20200414,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4046112,0.5020056,17.42,47.17,54.12,15.0,14.0,242.93
20200414, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2492856,0.3178116,15.83,59.08,51.5,84.0,84.0,334.08
20200414,“À≤˝,0,0,0,949.0,894.0,36.0,0.400302,0.4117392,17.83,47.5,45.54,24.0,23.0,405.97
20200414,œÂ—Ù,0,0,1.0,1201.0,1134.0,40.0,0.451656,0.5783076,18.3,46.48,54.3,98.0,98.0,550.03
20200414,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3575988,0.3876984,17.67,97.17,56.29,18.0,17.0,104.87
20200414,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3124008,0.3736044,18.38,44.17,47.75,12.0,12.0,287.37
20200414,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.591948,0.8186184,16.88,57.0,51.79,31.0,30.0,481.45
20200414,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.593892,0.7485048,18.46,51.79,47.0,38.0,38.0,569.17
20200414,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6236028,0.9348372,17.33,49.54,56.5,21.0,21.0,616.21
20200414,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.281718,0.359316,16.96,44.3,45.7,46.0,46.0,246.26
20200414,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.224532,0.3130164,17.04,53.79,50.67,54.0,54.0,216.22
20200414,∂˜ ©,0,0,0,258.0,245.0,8.0,0.304884,0.3978072,17.54,54.21,37.79,93.0,93.0,329.03
20200414,œ…Ã“,0,1.0,0,575.0,553.0,22.0,0.215946,0.2749788,17.42,58.92,-1.0,26.0,25.0,117.51
20200414,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1566864,0.2343168,18.92,43.54,-1.0,25.0,25.0,141.89
20200415,Œ‰∫∫,0,17.0,0,50864.0,47362.0,2685.0,2.1646764,1.613358,18.38,63.17,47.92,70.0,63.0,978.54
20200415,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4039956,0.487944,18.58,58.63,56.96,15.0,14.0,242.93
20200415, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2486052,0.322056,17.67,68.0,54.75,84.0,84.0,334.08
20200415,“À≤˝,0,0,0,949.0,894.0,36.0,0.3963168,0.4161456,19.29,59.21,48.83,24.0,23.0,405.97
20200415,œÂ—Ù,0,0,0,1201.0,1134.0,40.0,0.4532436,0.5716332,19.08,61.17,57.33,98.0,98.0,550.03
20200415,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3498228,0.3807648,19.33,97.29,59.54,18.0,17.0,104.87
20200415,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3149604,0.3567564,19.46,55.46,48.0,12.0,12.0,287.37
20200415,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.604746,0.7849548,18.33,63.5,48.96,31.0,30.0,481.45
20200415,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5867316,0.7561836,19.46,66.88,49.88,38.0,38.0,569.17
20200415,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6307956,0.924048,18.71,59.88,58.33,21.0,21.0,616.21
20200415,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2834352,0.3667356,20.21,48.46,42.75,46.0,46.0,246.26
20200415,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2190888,0.3115584,17.88,65.25,51.58,54.0,54.0,216.22
20200415,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3255876,0.4198716,19.5,56.08,50.62,93.0,93.0,329.03
20200415,œ…Ã“,0,0,0,575.0,553.0,22.0,0.218214,0.2693736,19.33,61.67,-1.0,26.0,25.0,117.51
20200415,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1593756,0.2342196,19.88,56.0,-1.0,25.0,25.0,141.89
20200416,Œ‰∫∫,0,57.0,2.0,50864.0,47419.0,2687.0,2.0579184,1.613844,23.21,59.0,61.87,70.0,63.0,978.54
20200416,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4266432,0.4789368,23.04,55.54,67.71,15.0,14.0,242.93
20200416, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.248832,0.322704,21.22,59.65,67.52,84.0,84.0,334.08
20200416,“À≤˝,0,0,0,949.0,894.0,36.0,0.3895776,0.4158216,22.61,60.22,65.52,24.0,23.0,405.97
20200416,œÂ—Ù,0,0,0,1201.0,1134.0,40.0,0.4680828,0.5594184,22.17,57.63,75.83,98.0,98.0,550.03
20200416,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3633984,0.3949236,23.37,100.0,61.17,18.0,17.0,104.87
20200416,æ£√≈,0,0,0,1029.0,887.0,41.0,0.3051108,0.3571452,22.08,57.79,75.54,12.0,12.0,287.37
20200416,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.5873148,0.7713144,22.33,62.58,63.46,31.0,30.0,481.45
20200416,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5646996,0.7428996,22.54,67.71,61.92,38.0,38.0,569.17
20200416,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6362712,0.9021456,22.92,57.62,59.38,21.0,21.0,616.21
20200416,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2834028,0.35883,23.88,51.0,61.42,46.0,46.0,246.26
20200416,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2155896,0.2921508,20.88,61.62,68.29,54.0,54.0,216.22
20200416,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3152844,0.3915864,22.96,59.04,55.39,93.0,93.0,329.03
20200416,œ…Ã“,0,0,0,575.0,553.0,22.0,0.216108,0.253692,22.46,65.29,-1.0,26.0,25.0,117.51
20200416,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.1587924,0.2238516,22.87,59.71,-1.0,25.0,25.0,141.89
20200417,Œ‰∫∫,0,0,0,50864.0,47419.0,2687.0,1.9581912,1.6916688,22.12,43.33,75.25,70.0,63.0,978.54
20200417,ª∆ Ø,0,0,0,1029.0,976.0,39.0,0.4176684,0.484866,22.42,52.54,83.92,15.0,14.0,242.93
20200417, Æ—ﬂ,0,0,0,673.0,662.0,8.0,0.2495772,0.3177792,15.22,78.3,52.0,84.0,84.0,334.08
20200417,“À≤˝,0,0,0,949.0,894.0,36.0,0.4031856,0.4115448,20.75,43.29,72.75,24.0,23.0,405.97
20200417,œÂ—Ù,0,0,0,1201.0,1134.0,40.0,0.4618296,0.5518692,16.83,64.65,60.78,98.0,98.0,550.03
20200417,∂ı÷›,0,0,0,1406.0,1335.0,59.0,0.3809592,0.3821904,22.42,100.0,80.67,18.0,17.0,104.87
20200417,æ£√≈,0,0,0,1029.0,887.0,41.0,0.312498,0.3529332,19.33,45.79,73.17,12.0,12.0,287.37
20200417,–¢∏–,0,0,0,3518.0,3389.0,128.0,0.6171552,0.7366788,21.83,39.67,73.04,31.0,30.0,481.45
20200417,æ£÷›,0,0,0,1630.0,1528.0,52.0,0.5775624,0.7255332,21.57,50.17,66.09,38.0,38.0,569.17
20200417,ª∆∏‘,0,0,0,2948.0,2784.0,125.0,0.6655608,0.8441172,21.91,49.0,76.96,21.0,21.0,616.21
20200417,œÃƒ˛,0,0,0,874.0,821.0,15.0,0.2934468,0.3560112,21.79,52.38,80.08,46.0,46.0,246.26
20200417,ÀÊ÷›,0,0,0,1309.0,1262.0,45.0,0.2296836,0.2776356,18.88,54.42,68.38,54.0,54.0,216.22
20200417,∂˜ ©,0,0,0,258.0,245.0,8.0,0.3083508,0.4105728,20.5,73.42,66.67,93.0,93.0,329.03
20200417,œ…Ã“,0,0,0,575.0,553.0,22.0,0.2245968,0.23895,21.7,48.3,-1.0,26.0,25.0,117.51
20200417,ÃÏ√≈,0,0,0,512.0,481.0,15.0,0.162162,0.2187648,21.5,40.29,-1.0,25.0,25.0,141.89
